--------------------
Env: Dmc-acrobot-swingup
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
415000		942.40000	970.80000	979.50000	918.30000	901.80000	913.50000	868.70000	958.30000	976.40000	981.30000
420000		931.30000	977.20000	978.20000	921.40000	985.60000	905.40000	847.50000	932.70000	941.70000	980.30000
425000		936.40000	976.20000	977.70000	910.10000	919.60000	901.00000	866.10000	950.00000	913.00000	958.90000
430000		928.20000	977.40000	976.30000	914.00000	895.20000	898.30000	857.90000	960.80000	936.90000	968.40000
435000		945.60000	975.70000	978.70000	917.30000	914.70000	895.40000	849.80000	956.40000	948.80000	965.50000
440000		935.50000	977.20000	976.40000	922.60000	893.20000	916.60000	863.00000	943.30000	938.20000	982.30000
445000		948.20000	976.50000	975.00000	918.50000	921.90000	897.40000	864.00000	956.60000	945.20000	985.40000
450000		937.40000	971.00000	978.20000	918.90000	897.40000	907.20000	877.00000	956.40000	937.80000	972.00000
455000		929.00000	976.00000	974.50000	913.90000	969.20000	918.60000	861.30000	944.20000	987.10000	943.80000
460000		953.50000	977.00000	975.80000	925.10000	899.50000	916.30000	877.10000	943.20000	946.10000	972.10000
465000		935.50000	974.40000	980.70000	902.20000	893.00000	905.80000	863.90000	959.30000	976.90000	983.90000
470000		905.70000	976.30000	982.70000	902.40000	899.80000	923.80000	873.00000	934.90000	966.30000	982.10000
475000		931.90000	969.60000	984.60000	914.70000	886.70000	921.20000	877.30000	927.60000	930.50000	955.90000
480000		942.40000	973.50000	982.70000	917.20000	967.70000	938.00000	872.70000	946.20000	928.40000	984.60000
485000		940.30000	971.00000	979.70000	913.50000	889.00000	894.90000	869.30000	946.70000	931.70000	977.50000
490000		947.90000	967.50000	979.60000	907.00000	928.50000	921.10000	870.50000	963.70000	969.80000	981.50000
495000		938.80000	975.00000	980.00000	915.80000	879.50000	913.70000	881.20000	947.50000	899.40000	969.10000
500000		942.40000	971.10000	978.10000	918.90000	914.40000	904.00000	871.30000	944.10000	968.90000	966.00000
--------------------
Env: Dmc-finger-turn_easy
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		200.00000	197.20000	100.00000	0.00000		281.10000	94.80000	300.80000	200.00000	100.00000	299.30000
5000		101.50000	199.60000	194.50000	202.40000	204.40000	206.00000	98.90000	400.00000	202.50000	200.00000
10000		296.80000	99.20000	102.30000	313.80000	97.00000	0.00000		196.90000	100.00000	99.00000	400.00000
15000		100.00000	1.30000		100.00000	203.80000	200.00000	200.40000	11.30000	100.00000	0.00000		109.70000
20000		97.70000	200.60000	395.60000	99.10000	393.70000	364.10000	100.00000	109.30000	198.60000	197.30000
25000		100.00000	492.70000	296.80000	398.50000	497.70000	47.90000	197.00000	325.20000	314.10000	101.80000
30000		198.10000	192.90000	144.70000	299.60000	181.80000	97.40000	100.00000	322.90000	290.10000	371.60000
35000		292.10000	291.40000	292.70000	490.10000	100.00000	489.30000	294.80000	296.60000	301.60000	95.90000
40000		399.70000	689.40000	489.00000	400.00000	285.60000	469.30000	172.80000	483.70000	389.00000	479.40000
45000		385.70000	587.40000	584.00000	390.60000	196.30000	589.60000	200.00000	0.00000		372.40000	182.60000
50000		198.50000	493.50000	382.00000	285.10000	381.10000	564.90000	86.70000	675.60000	286.60000	269.00000
55000		658.90000	382.40000	492.50000	677.20000	291.70000	474.50000	296.10000	689.00000	551.40000	194.70000
60000		691.50000	770.40000	588.50000	584.70000	798.70000	868.70000	95.30000	621.60000	431.50000	589.90000
65000		535.30000	774.40000	466.90000	531.90000	473.80000	508.00000	589.80000	753.40000	746.50000	667.40000
70000		588.80000	880.80000	481.80000	389.30000	490.10000	581.20000	301.10000	586.50000	671.00000	677.10000
75000		764.30000	676.70000	960.80000	495.40000	641.90000	768.70000	190.80000	872.90000	870.90000	736.80000
80000		607.50000	862.80000	641.40000	776.70000	489.00000	960.40000	486.50000	662.40000	848.80000	688.80000
85000		935.60000	760.40000	795.10000	675.10000	719.20000	743.00000	493.40000	871.70000	667.50000	490.40000
90000		768.20000	445.30000	779.10000	389.20000	841.30000	878.30000	341.50000	482.80000	391.10000	785.20000
95000		763.80000	569.70000	818.10000	787.30000	772.10000	574.80000	683.10000	857.00000	788.00000	566.00000
100000		871.80000	475.70000	779.00000	678.20000	858.80000	780.00000	492.10000	492.30000	756.10000	957.50000
105000		688.10000	854.20000	776.10000	715.50000	786.50000	867.50000	389.60000	966.20000	716.40000	781.80000
110000		749.10000	768.20000	787.00000	785.60000	777.10000	867.00000	649.20000	839.40000	865.60000	774.80000
115000		779.80000	967.80000	758.70000	868.90000	572.70000	778.60000	395.10000	867.80000	588.00000	972.30000
120000		777.80000	680.00000	851.10000	668.30000	862.20000	738.90000	684.40000	858.90000	766.20000	959.50000
125000		865.90000	941.80000	864.50000	685.10000	689.80000	849.20000	691.90000	865.90000	973.70000	962.00000
130000		859.80000	567.30000	868.20000	956.60000	784.80000	967.40000	737.20000	658.30000	754.90000	681.60000
135000		970.30000	880.60000	781.50000	867.60000	875.60000	840.50000	884.90000	879.00000	875.20000	783.90000
140000		853.60000	866.60000	846.60000	872.20000	868.20000	948.70000	680.60000	881.80000	865.60000	772.80000
145000		867.90000	660.70000	931.90000	877.40000	781.90000	882.30000	684.20000	947.80000	953.60000	873.20000
150000		960.70000	971.50000	966.80000	740.50000	776.90000	862.00000	880.60000	679.90000	853.20000	969.90000
155000		981.30000	573.10000	758.20000	960.60000	775.90000	951.90000	817.10000	864.10000	974.00000	977.70000
160000		951.80000	962.00000	873.10000	588.80000	879.50000	658.00000	664.90000	957.00000	980.30000	864.40000
165000		971.10000	858.30000	972.60000	956.90000	864.20000	975.30000	840.60000	869.20000	861.40000	854.70000
170000		835.20000	874.20000	776.10000	760.60000	981.00000	680.10000	918.50000	869.20000	948.10000	886.60000
175000		969.70000	975.00000	965.20000	658.80000	864.20000	966.70000	761.40000	876.80000	866.00000	967.30000
180000		869.30000	662.30000	965.10000	959.00000	976.70000	777.10000	860.20000	965.30000	872.30000	879.50000
185000		978.70000	779.40000	969.60000	961.30000	965.80000	880.40000	876.90000	859.60000	987.00000	766.80000
190000		982.80000	874.60000	874.60000	949.40000	966.80000	968.10000	679.30000	868.10000	968.60000	965.40000
195000		953.40000	965.80000	965.40000	787.10000	963.50000	830.90000	660.30000	965.20000	960.70000	857.90000
200000		874.30000	867.30000	975.80000	710.20000	843.00000	985.20000	938.40000	873.20000	848.50000	970.30000
205000		941.60000	670.90000	857.50000	886.20000	884.80000	872.40000	774.70000	971.80000	964.60000	762.40000
210000		851.50000	897.60000	941.50000	780.20000	973.10000	881.10000	530.90000	856.00000	867.10000	984.70000
215000		852.40000	869.30000	869.50000	854.30000	977.80000	843.00000	857.30000	973.60000	971.30000	972.30000
220000		959.90000	871.10000	728.60000	969.00000	865.60000	985.20000	810.20000	969.00000	963.60000	861.00000
225000		872.70000	964.60000	965.30000	982.90000	771.90000	874.10000	844.80000	862.30000	963.20000	943.90000
230000		867.30000	858.20000	773.80000	965.80000	865.50000	978.80000	956.40000	776.20000	980.90000	870.50000
235000		968.50000	956.00000	975.20000	967.90000	965.10000	769.80000	866.50000	972.80000	775.90000	974.90000
240000		953.70000	863.00000	773.20000	932.90000	960.10000	883.60000	959.50000	859.10000	874.30000	671.30000
245000		968.10000	982.00000	967.00000	967.30000	963.50000	957.40000	867.30000	964.00000	969.70000	979.40000
250000		877.80000	869.50000	873.00000	957.80000	972.50000	964.70000	983.40000	865.80000	775.90000	975.50000
255000		986.40000	852.00000	979.90000	983.70000	970.40000	966.80000	966.50000	979.60000	975.20000	880.40000
260000		962.60000	975.70000	970.50000	969.10000	937.50000	969.20000	915.00000	972.90000	966.00000	978.60000
265000		953.30000	969.40000	709.00000	891.50000	934.50000	841.90000	982.30000	867.20000	868.60000	972.30000
270000		975.00000	969.50000	879.60000	857.90000	875.40000	878.80000	855.70000	971.20000	977.40000	960.20000
275000		882.70000	976.30000	973.70000	969.90000	877.60000	770.70000	959.10000	972.10000	865.20000	874.80000
280000		965.40000	970.00000	886.40000	881.80000	867.20000	974.30000	971.80000	882.90000	915.50000	883.40000
285000		979.40000	845.00000	972.20000	958.70000	873.10000	866.50000	869.30000	980.50000	866.00000	966.90000
290000		981.80000	980.30000	841.60000	978.90000	875.00000	784.60000	868.50000	957.30000	882.30000	973.60000
295000		955.60000	874.20000	955.40000	784.10000	967.10000	869.00000	972.70000	979.40000	972.50000	945.10000
300000		883.50000	878.60000	874.40000	972.70000	885.80000	805.80000	882.40000	874.30000	880.90000	978.90000
305000		964.10000	782.10000	964.70000	938.90000	984.30000	970.90000	779.30000	874.30000	869.70000	972.00000
310000		774.40000	982.20000	957.10000	973.50000	967.60000	862.60000	980.90000	972.20000	952.40000	975.80000
315000		981.60000	957.30000	871.70000	963.70000	882.00000	865.10000	967.40000	874.10000	960.80000	950.20000
320000		976.00000	965.30000	968.40000	974.50000	967.00000	960.60000	977.80000	964.20000	839.10000	868.50000
325000		971.90000	859.60000	977.60000	976.20000	683.70000	776.40000	974.90000	972.70000	969.90000	980.70000
330000		970.00000	875.60000	982.40000	970.40000	874.70000	993.70000	977.10000	981.30000	855.40000	869.50000
335000		878.80000	979.40000	974.80000	873.70000	976.70000	880.20000	871.80000	985.00000	867.10000	884.50000
340000		974.10000	871.20000	975.00000	982.30000	887.30000	956.20000	967.40000	986.10000	964.20000	972.60000
345000		976.70000	881.50000	962.20000	974.70000	939.90000	952.20000	974.00000	980.70000	979.70000	957.30000
350000		973.40000	685.00000	854.50000	971.20000	958.80000	976.10000	967.00000	972.80000	835.10000	884.70000
355000		873.00000	979.20000	973.60000	978.20000	979.20000	860.30000	961.60000	860.80000	974.20000	976.00000
360000		954.70000	969.40000	974.90000	867.30000	972.20000	973.80000	975.60000	963.40000	964.90000	963.40000
365000		973.60000	973.20000	957.30000	869.20000	978.00000	957.60000	853.70000	870.20000	880.80000	958.90000
370000		973.50000	955.80000	871.30000	874.40000	964.50000	966.10000	866.10000	973.60000	866.80000	970.10000
375000		974.40000	972.80000	946.50000	971.60000	773.00000	859.10000	979.70000	968.50000	869.70000	862.90000
380000		970.80000	874.40000	974.20000	969.10000	961.10000	868.50000	973.30000	989.50000	959.30000	976.70000
385000		965.50000	971.50000	969.00000	975.10000	986.70000	958.60000	974.60000	883.10000	978.10000	970.60000
390000		876.80000	967.50000	972.20000	966.30000	970.70000	960.50000	973.00000	937.60000	962.20000	964.20000
395000		965.40000	981.40000	957.50000	976.10000	955.40000	965.30000	866.60000	977.60000	973.20000	781.90000
400000		988.50000	968.70000	962.80000	979.80000	963.80000	952.10000	962.10000	881.00000	860.60000	981.90000
405000		955.30000	872.10000	963.20000	887.30000	975.20000	987.00000	876.20000	974.40000	973.90000	980.30000
410000		972.00000	975.90000	978.40000	970.00000	975.00000	974.70000	971.00000	975.80000	964.00000	961.90000
415000		965.70000	981.10000	979.60000	976.90000	973.10000	970.30000	877.70000	977.70000	970.50000	878.90000
420000		976.60000	973.80000	963.50000	985.00000	973.40000	966.80000	966.30000	979.00000	874.50000	948.00000
425000		977.10000	931.40000	976.20000	976.40000	960.90000	953.90000	972.00000	975.70000	881.40000	973.70000
430000		976.90000	969.60000	873.40000	970.60000	975.80000	964.20000	953.60000	872.50000	984.60000	967.90000
435000		968.30000	969.90000	974.70000	975.00000	976.10000	973.00000	962.60000	976.90000	968.80000	985.60000
440000		963.70000	981.80000	968.80000	862.70000	980.50000	969.20000	962.10000	976.70000	874.30000	871.70000
445000		966.20000	977.50000	973.60000	876.30000	875.60000	974.70000	979.40000	969.80000	872.50000	969.00000
450000		964.40000	948.40000	969.30000	976.20000	883.80000	978.50000	882.70000	976.60000	970.40000	967.00000
455000		973.20000	983.90000	983.20000	969.50000	954.20000	956.40000	981.60000	980.80000	982.70000	977.80000
460000		873.10000	871.50000	976.90000	967.60000	964.90000	971.10000	974.80000	974.90000	965.50000	784.60000
465000		976.10000	881.50000	980.50000	780.60000	987.40000	862.30000	965.10000	979.50000	969.70000	978.20000
470000		973.70000	980.10000	971.20000	930.20000	977.50000	968.60000	982.50000	975.60000	973.90000	876.00000
475000		970.20000	971.00000	982.30000	981.70000	986.80000	976.10000	974.60000	973.20000	967.50000	973.50000
480000		971.10000	883.50000	970.80000	965.80000	972.50000	878.70000	962.20000	977.00000	969.50000	985.10000
485000		983.30000	872.20000	872.10000	965.40000	982.50000	981.50000	876.10000	984.60000	972.00000	968.40000
490000		972.30000	962.40000	982.90000	902.30000	972.50000	974.50000	947.80000	984.70000	977.40000	970.30000
495000		972.90000	975.50000	975.90000	878.50000	863.10000	983.90000	966.60000	980.90000	961.90000	971.60000
500000		947.70000	978.60000	974.60000	983.80000	968.30000	970.40000	875.10000	980.20000	972.60000	887.50000
--------------------
Env: Dmc-finger-turn_hard
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		100.00000	0.00000		0.00000		0.00000		185.00000	8.10000		98.20000	0.00000		0.00000		200.00000
5000		100.00000	100.00000	95.50000	95.70000	101.10000	103.70000	0.00000		300.00000	202.20000	100.00000
10000		222.90000	0.00000		1.70000		201.80000	95.60000	0.00000		0.00000		100.00000	0.30000		100.00000
15000		95.00000	0.00000		0.00000		204.50000	0.00000		113.40000	200.00000	100.00000	96.50000	103.50000
20000		192.40000	96.50000	200.00000	7.50000		100.00000	0.00000		100.00000	373.30000	295.60000	100.00000
25000		182.60000	276.70000	0.20000		11.00000	198.50000	0.00000		0.00000		197.40000	292.60000	0.00000
30000		100.00000	95.60000	0.40000		100.50000	198.60000	99.10000	100.00000	494.00000	96.20000	0.00000
35000		287.10000	387.60000	100.00000	200.00000	352.50000	189.00000	0.00000		194.60000	100.00000	0.00000
40000		312.30000	0.00000		0.50000		103.20000	179.50000	204.50000	97.20000	274.10000	177.50000	292.00000
45000		315.50000	279.00000	100.40000	181.10000	193.30000	288.70000	200.00000	202.10000	194.50000	146.50000
50000		284.80000	196.10000	136.50000	293.70000	424.40000	100.80000	184.40000	483.70000	193.90000	0.00000
55000		190.10000	295.50000	494.60000	478.80000	568.40000	381.20000	96.90000	656.40000	380.90000	194.60000
60000		576.90000	174.80000	286.00000	514.10000	600.20000	726.90000	0.00000		676.30000	662.30000	493.20000
65000		357.00000	394.00000	374.90000	270.40000	268.60000	851.80000	293.40000	466.10000	649.20000	491.30000
70000		846.20000	680.00000	332.50000	189.50000	578.30000	588.80000	488.30000	489.60000	377.90000	582.30000
75000		861.40000	275.20000	661.70000	572.10000	571.10000	566.20000	84.00000	659.20000	573.50000	540.80000
80000		681.60000	294.70000	757.60000	297.90000	646.00000	792.40000	198.60000	384.00000	673.50000	578.80000
85000		565.30000	465.30000	777.60000	572.70000	776.50000	756.50000	199.90000	856.30000	667.20000	555.40000
90000		667.00000	673.50000	430.00000	373.90000	569.30000	391.40000	281.40000	758.30000	956.20000	695.80000
95000		567.60000	664.00000	542.70000	581.90000	763.80000	675.90000	381.00000	665.90000	661.50000	468.70000
100000		656.70000	524.50000	854.80000	483.60000	618.70000	770.90000	458.80000	580.30000	925.60000	520.30000
105000		740.50000	745.00000	943.70000	723.50000	851.50000	674.10000	587.40000	779.10000	847.50000	859.10000
110000		816.50000	754.30000	841.10000	751.10000	582.50000	817.70000	301.50000	756.60000	742.80000	568.50000
115000		672.70000	676.90000	662.50000	776.10000	748.60000	851.00000	466.10000	956.30000	949.00000	760.50000
120000		861.00000	640.20000	934.30000	589.50000	753.30000	746.80000	666.30000	951.00000	863.20000	675.30000
125000		943.30000	946.10000	766.80000	855.80000	669.20000	673.10000	786.70000	833.70000	659.10000	547.40000
130000		937.20000	757.40000	634.70000	666.10000	775.90000	727.50000	666.80000	800.50000	798.20000	671.60000
135000		947.50000	854.30000	863.20000	674.30000	857.00000	840.60000	578.40000	877.90000	872.50000	662.30000
140000		867.80000	671.70000	852.70000	959.80000	948.90000	770.50000	561.30000	872.40000	862.10000	955.60000
145000		787.30000	747.00000	876.70000	875.40000	773.10000	870.40000	870.40000	767.20000	960.10000	961.40000
150000		878.90000	822.40000	840.80000	872.80000	877.00000	861.20000	855.20000	953.00000	859.30000	678.30000
155000		873.10000	759.10000	650.40000	950.30000	847.40000	761.00000	771.50000	576.00000	865.90000	968.30000
160000		577.30000	862.30000	967.60000	963.60000	970.70000	677.70000	673.20000	858.20000	852.20000	947.90000
165000		770.20000	849.40000	749.80000	954.50000	869.60000	879.80000	942.20000	957.00000	875.00000	956.00000
170000		856.90000	975.50000	847.70000	953.50000	955.20000	961.40000	665.50000	869.20000	955.40000	759.10000
175000		771.20000	857.60000	856.30000	857.40000	854.00000	677.40000	550.60000	958.90000	961.00000	967.10000
180000		873.50000	958.50000	864.30000	960.40000	963.70000	850.40000	850.90000	944.50000	768.40000	572.00000
185000		866.20000	839.80000	754.60000	965.70000	953.20000	869.20000	684.20000	666.80000	887.00000	869.00000
190000		760.00000	863.30000	674.80000	937.70000	963.40000	864.50000	952.50000	962.30000	953.20000	859.80000
195000		853.10000	962.20000	761.90000	930.10000	947.40000	828.00000	897.10000	957.00000	865.70000	941.70000
200000		955.90000	957.20000	948.60000	943.00000	896.40000	878.20000	774.50000	861.70000	861.80000	681.60000
205000		856.70000	859.70000	867.10000	974.90000	874.40000	855.40000	755.50000	769.10000	848.50000	940.40000
210000		857.40000	881.80000	860.70000	968.90000	862.50000	970.60000	962.20000	864.90000	949.00000	882.20000
215000		955.50000	727.50000	954.40000	971.00000	866.10000	967.30000	861.50000	969.50000	962.80000	949.50000
220000		667.70000	866.30000	866.40000	869.10000	772.50000	977.50000	962.00000	963.00000	947.00000	947.60000
225000		858.00000	868.30000	852.30000	882.30000	947.10000	963.60000	967.50000	859.50000	858.70000	866.70000
230000		869.80000	862.10000	950.70000	962.30000	840.20000	965.20000	699.00000	946.30000	973.10000	747.40000
235000		960.80000	954.10000	949.50000	864.60000	868.10000	944.20000	673.10000	963.10000	964.40000	776.90000
240000		944.40000	955.50000	939.30000	960.00000	869.60000	873.40000	868.50000	949.80000	969.50000	831.10000
245000		875.30000	963.50000	858.60000	956.10000	778.20000	773.70000	961.40000	923.10000	963.80000	871.30000
250000		971.20000	965.50000	665.10000	971.40000	860.50000	966.20000	776.00000	876.60000	960.70000	966.60000
255000		972.80000	878.20000	838.80000	974.20000	957.70000	964.90000	960.20000	875.20000	781.70000	752.50000
260000		954.90000	964.50000	956.20000	978.00000	969.50000	958.90000	760.50000	966.80000	953.70000	875.90000
265000		873.90000	866.20000	861.20000	966.50000	855.40000	856.80000	965.90000	760.50000	953.70000	863.90000
270000		961.70000	962.40000	861.30000	906.90000	973.40000	773.50000	927.40000	967.40000	969.50000	773.70000
275000		972.30000	967.90000	862.80000	963.40000	963.00000	966.10000	957.20000	868.90000	855.70000	905.00000
280000		968.30000	961.60000	866.00000	975.50000	950.70000	866.80000	957.10000	975.10000	861.20000	973.70000
285000		918.10000	655.60000	842.70000	974.40000	940.60000	968.40000	956.80000	874.70000	961.20000	969.60000
290000		674.10000	966.90000	845.30000	942.50000	959.10000	967.00000	861.50000	882.90000	958.70000	968.90000
295000		864.90000	872.40000	863.50000	868.30000	962.40000	863.40000	964.30000	963.00000	879.50000	859.80000
300000		975.10000	965.50000	965.30000	961.60000	964.70000	868.00000	967.60000	962.90000	905.40000	968.50000
305000		637.70000	972.60000	956.80000	962.40000	973.90000	953.80000	682.30000	947.60000	967.00000	956.50000
310000		975.10000	974.20000	854.20000	968.70000	850.10000	968.80000	874.50000	944.00000	873.40000	872.20000
315000		977.90000	956.00000	963.30000	953.00000	775.10000	952.60000	964.40000	963.70000	959.50000	946.80000
320000		838.10000	857.00000	864.80000	869.80000	964.90000	953.80000	874.50000	758.30000	936.50000	867.60000
325000		961.30000	955.10000	962.20000	871.00000	963.70000	978.40000	977.10000	965.40000	965.90000	864.80000
330000		977.20000	963.90000	970.60000	940.50000	853.70000	988.00000	867.00000	966.40000	971.20000	942.50000
335000		952.00000	960.60000	971.60000	941.90000	868.50000	968.80000	965.60000	967.70000	960.30000	865.40000
340000		963.70000	956.20000	859.50000	970.10000	978.30000	941.90000	933.20000	880.20000	845.50000	960.70000
345000		860.30000	967.10000	859.80000	951.90000	965.90000	960.00000	858.70000	874.20000	971.20000	961.10000
350000		866.20000	965.10000	960.80000	961.40000	876.00000	973.20000	862.40000	963.60000	941.40000	982.10000
355000		958.50000	976.90000	968.10000	969.30000	867.70000	948.60000	961.80000	961.20000	966.00000	963.60000
360000		957.00000	965.30000	965.90000	928.20000	949.30000	872.80000	948.30000	976.00000	964.00000	873.60000
365000		864.60000	970.40000	950.80000	954.00000	966.60000	956.70000	962.00000	774.00000	962.90000	967.30000
370000		872.90000	961.60000	950.00000	971.80000	963.50000	957.20000	928.40000	959.20000	969.30000	966.30000
375000		956.90000	973.90000	961.20000	971.00000	872.40000	953.20000	954.00000	864.70000	959.40000	867.50000
380000		962.70000	967.30000	950.40000	944.20000	867.80000	956.80000	870.80000	986.40000	957.20000	947.30000
385000		967.80000	960.00000	965.90000	965.70000	974.00000	955.70000	966.50000	970.80000	975.10000	960.70000
390000		965.70000	973.30000	976.20000	858.20000	865.00000	931.30000	964.70000	866.50000	963.70000	958.30000
395000		965.30000	973.70000	971.60000	971.00000	957.60000	959.30000	852.60000	975.50000	972.20000	972.30000
400000		973.10000	966.20000	951.30000	972.70000	961.60000	957.80000	963.80000	975.20000	777.10000	974.30000
405000		963.60000	960.40000	955.80000	970.90000	956.20000	978.50000	872.20000	942.70000	877.00000	980.00000
410000		775.30000	968.60000	873.50000	869.20000	964.60000	976.90000	871.40000	966.40000	962.90000	957.10000
415000		955.70000	877.50000	962.40000	962.10000	963.60000	868.50000	956.10000	974.80000	960.30000	963.20000
420000		871.60000	959.60000	966.10000	973.90000	969.00000	972.90000	961.80000	968.10000	871.40000	963.50000
425000		967.70000	957.30000	854.60000	957.90000	959.90000	966.10000	867.70000	970.90000	969.30000	969.80000
430000		965.50000	970.20000	973.70000	968.40000	963.20000	960.10000	962.30000	967.70000	936.70000	953.70000
435000		867.10000	860.30000	871.00000	975.30000	965.40000	979.60000	967.70000	862.60000	967.20000	885.60000
440000		873.00000	972.70000	948.50000	872.20000	971.80000	963.90000	964.50000	974.60000	958.00000	969.30000
445000		968.40000	959.00000	862.30000	872.00000	956.80000	963.20000	971.30000	965.50000	864.70000	865.80000
450000		969.50000	970.90000	964.00000	963.30000	975.50000	978.30000	962.20000	975.70000	969.10000	856.60000
455000		964.70000	974.00000	973.50000	962.60000	865.90000	967.60000	969.70000	868.50000	977.30000	968.90000
460000		869.20000	964.20000	966.50000	955.40000	961.70000	968.50000	870.00000	871.70000	972.20000	953.00000
465000		969.80000	966.40000	960.40000	961.20000	875.90000	954.60000	964.00000	973.90000	971.40000	963.90000
470000		866.40000	973.70000	866.20000	958.50000	876.20000	969.00000	973.50000	965.10000	970.10000	966.00000
475000		964.00000	970.90000	961.50000	973.70000	975.70000	965.20000	870.50000	776.40000	967.30000	874.70000
480000		970.10000	970.80000	964.20000	965.10000	968.00000	963.50000	867.90000	871.20000	968.20000	975.80000
485000		879.00000	957.20000	951.90000	967.00000	880.90000	973.20000	967.20000	965.10000	878.30000	969.80000
490000		969.10000	948.70000	976.00000	979.00000	969.30000	941.40000	959.50000	879.60000	967.00000	966.10000
495000		971.30000	969.10000	965.50000	898.90000	953.50000	976.40000	967.00000	882.10000	961.30000	970.70000
500000		960.30000	974.50000	970.50000	978.20000	953.60000	965.90000	971.20000	982.00000	774.80000	973.90000
--------------------
Env: Dmc-fish-swim
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		47.34445	70.97888	64.61979	75.67976	73.78992	48.53789	42.68623	69.78455	77.19544	48.73585
5000		59.72533	78.63716	66.54594	77.59776	62.34737	71.86395	59.93171	98.45588	62.07367	89.39014
10000		59.42730	80.24941	124.26176	86.36564	70.81856	60.79286	51.94725	60.06851	49.39165	93.30962
15000		46.60540	90.54887	45.16659	81.41103	67.65428	77.94013	52.52740	75.04257	62.94359	57.15894
20000		92.01540	61.93399	57.27625	59.96807	69.42109	99.68876	102.81655	49.84817	149.51607	97.41598
25000		98.72713	73.71135	76.54334	113.35681	92.64215	72.60128	64.16979	51.82703	76.15895	135.48198
30000		128.79231	206.50877	62.18415	225.86713	76.62920	84.61881	114.12012	72.25461	87.13987	67.88999
35000		55.83466	66.47883	85.38374	82.65488	79.81177	91.10345	134.11666	130.54897	53.94498	92.80815
40000		96.50488	71.69617	126.68008	109.15225	94.27077	50.57476	65.71374	93.64059	82.58046	141.97572
45000		128.64403	59.15754	138.87363	96.89277	139.51627	74.93606	142.24448	96.62093	167.12922	210.92720
50000		126.93397	75.42341	113.66044	133.49591	250.58694	92.90322	78.50435	83.92855	154.82561	112.79278
55000		191.66811	72.79932	121.73599	241.73397	64.67958	138.50708	173.12051	95.97567	134.21894	165.40753
60000		117.19164	152.49753	65.95654	380.00421	94.44607	179.44393	81.48712	152.55216	245.25082	230.39179
65000		259.73229	90.12793	313.49694	312.02431	137.71740	89.86177	64.63326	279.76619	232.65120	439.39227
70000		240.77214	160.99759	137.65659	134.52940	132.35072	61.39667	157.69813	184.53092	149.45091	245.85645
75000		594.62830	184.91496	223.77540	406.01759	224.57853	114.98189	105.21583	263.85747	119.96107	204.69088
80000		285.98860	114.78198	183.85366	497.62724	168.63386	99.39556	172.78860	196.89849	191.52599	391.51545
85000		283.45818	134.58555	305.29678	516.57199	329.15221	65.29543	203.61190	293.46924	334.22746	452.88165
90000		463.81033	253.31722	377.41867	561.18055	377.49384	250.95034	192.22046	438.68086	440.85545	317.89297
95000		366.23382	129.67337	350.37323	674.57410	340.33737	99.48272	181.12624	357.41800	229.55291	309.86171
100000		425.27838	284.93131	514.58629	274.36738	446.81585	62.32781	117.35366	274.28685	324.99085	447.52158
105000		386.71717	312.91193	524.09962	507.53222	217.27493	164.24851	365.97653	431.59122	427.32190	253.51622
110000		546.49028	588.74223	666.39964	643.30288	538.94827	196.13971	300.47679	418.91332	391.42054	541.31711
115000		596.79464	566.30204	573.48438	379.72802	438.73997	315.37674	378.18008	413.42643	474.40124	477.58576
120000		570.73746	485.17708	607.11686	480.83712	404.18489	661.03607	406.93730	441.60388	509.82150	456.45747
125000		628.06655	460.53839	506.21819	629.99190	509.80224	435.35210	347.64677	276.01155	725.00649	671.77362
130000		483.87504	595.53213	703.00797	522.17752	414.32407	603.32485	490.17560	659.75060	634.24425	657.31983
135000		530.04006	652.03050	575.45895	560.71584	396.99460	494.74916	424.59281	512.33995	545.53517	525.32288
140000		604.83521	693.30981	506.48776	509.68852	689.38184	624.97183	616.92139	515.74815	699.12485	474.10387
145000		709.99009	627.78220	500.96742	684.28511	764.00352	674.78208	516.69773	596.53403	561.72531	574.92992
150000		648.91960	560.54196	482.66663	717.49504	597.66859	724.21302	320.62957	642.69211	410.67317	602.73453
155000		669.43322	516.90080	698.96716	586.80226	622.32500	580.65097	521.53623	696.08042	647.81896	577.28818
160000		749.48004	657.82736	574.02592	593.45556	307.97799	473.77034	688.14676	511.01447	561.44456	635.70357
165000		666.52165	633.23853	586.00628	683.15961	629.13121	629.49995	598.68129	473.98346	587.91457	627.56942
170000		701.13596	763.61492	756.33222	743.19922	481.50891	690.25702	771.88134	738.84058	717.49508	642.93247
175000		734.56168	750.86356	737.51848	716.48218	745.74787	604.73041	566.67465	661.89703	619.32051	776.78381
180000		592.86699	762.40048	751.68205	668.48161	758.87089	736.40530	662.44596	512.51660	751.45010	555.00848
