--------------------
Env: Dmc-visual-acrobot-swingup
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
340000		872.87862	870.82817	875.68698	808.35788	871.04784	867.87667	878.96439	785.75199	863.00995	872.27655
345000		874.79546	872.30084	874.82636	855.48615	874.02411	862.59425	875.59301	844.10430	862.68835	857.67682
350000		874.77647	874.29566	875.78474	849.18702	872.92641	854.63366	878.34408	839.12164	815.44316	863.92672
355000		876.70091	871.52857	879.28062	817.03972	877.19904	865.99025	877.76385	802.73788	860.71850	864.81225
360000		876.40208	874.43168	876.81057	845.97217	877.56266	869.85681	875.15785	823.00023	863.52830	863.57686
365000		865.57123	874.96939	869.86484	859.41291	876.79126	865.20470	876.68405	852.35385	862.85000	854.70315
370000		876.87708	872.69144	875.74272	853.74576	873.21576	867.38060	876.84100	849.42409	861.74976	867.50655
375000		871.91571	877.68931	875.43678	844.31548	869.18576	864.99197	878.60726	845.88122	863.30914	860.01479
380000		872.26021	875.38629	871.71330	836.89128	876.36145	861.70397	878.35328	838.92177	853.04188	869.86408
385000		873.74755	877.19411	877.00713	857.75120	870.10989	870.36222	879.64080	813.32983	863.42391	870.47944
390000		871.50420	875.80045	860.32673	861.02543	877.84722	871.00147	877.83976	794.87088	865.76809	859.95993
395000		868.35164	875.65153	878.91674	851.62199	879.28356	869.84223	877.64124	856.56299	863.93843	869.46831
400000		875.50568	877.88557	879.45666	857.44792	875.20574	864.37327	878.40887	853.40355	862.95634	868.05893
405000		875.84111	873.38921	857.90675	841.54158	876.02563	871.16869	877.94160	839.11642	852.81077	874.52213
410000		872.53543	873.39163	876.50816	856.26776	877.84708	869.46073	876.35136	838.32929	856.62894	868.90871
415000		874.63893	874.74353	877.17070	830.34667	877.38816	871.74226	878.41911	853.76336	852.97210	874.82381
420000		874.81724	873.85416	878.41649	853.62172	875.10538	865.91992	878.48523	854.31342	858.65810	869.89716
425000		874.66602	878.10126	873.52006	854.06387	876.99607	869.34495	878.79967	846.72340	864.76951	861.90196
430000		874.55861	875.62301	877.21384	854.98995	877.34818	870.97186	878.84887	847.81123	861.08192	862.37074
435000		874.30183	877.76807	878.63821	850.43483	875.16551	853.20889	879.75516	850.48839	806.04155	871.74460
440000		876.77762	877.72834	877.61623	864.87281	876.39128	870.55266	877.55691	848.26281	861.04645	870.45386
445000		872.37677	875.62509	878.09441	854.11986	873.60351	871.38616	879.83459	854.64042	862.95606	866.20424
450000		875.01868	877.79391	874.74431	858.66698	876.74172	871.49265	878.20835	806.36493	861.17937	872.91119
455000		875.40337	876.82621	878.67292	855.87277	876.00440	869.99777	880.49629	845.12988	860.55979	870.63574
460000		876.13293	877.06366	874.86880	853.38387	876.17117	871.28920	879.41555	858.21766	857.21724	872.51493
465000		876.50289	877.86542	873.48485	858.10124	874.92701	868.41816	880.27435	849.59733	863.07114	869.79428
470000		871.80252	877.80130	878.66775	862.25187	875.35588	869.96173	877.25998	805.89950	860.05438	865.65453
475000		876.21242	878.78067	877.25176	856.48816	876.68466	868.38902	878.72774	852.83880	862.83268	874.37066
480000		872.08808	875.60984	877.37511	860.96638	877.05644	869.18976	876.36824	862.11435	842.49491	873.14459
485000		876.98213	878.24358	877.80293	858.67599	877.11859	872.02303	878.58284	848.37576	862.76910	868.15511
490000		871.86686	876.48666	879.50497	859.70739	870.89629	864.76921	879.13157	847.03818	847.10689	871.42344
495000		875.62157	876.79294	878.72026	854.50387	877.89383	870.26260	880.65041	861.38284	863.40365	862.33814
500000		875.92295	876.48745	879.99542	856.85910	875.32941	872.47382	877.19658	852.28878	845.39195	871.30670
--------------------
Env: Dmc-visual-cartpole-swingup_sparse
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000
5000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000
10000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000
15000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000
20000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000
25000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000
30000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000
35000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000
40000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000
45000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000
50000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000
55000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000
60000		0.00000		0.00000		0.00000		29.50000	0.00000		0.00000		0.00000		0.00000		0.00000		0.00000
65000		0.00000		0.00000		0.00000		28.10000	0.00000		0.00000		0.00000		0.00000		0.00000		0.00000
70000		0.00000		0.00000		0.00000		48.50000	0.00000		0.00000		0.00000		15.10000	0.00000		0.00000
75000		9.70000		0.00000		0.00000		524.50000	0.00000		0.00000		35.20000	1.40000		0.00000		0.00000
80000		8.30000		0.00000		6.40000		233.40000	0.00000		0.00000		0.00000		37.20000	0.00000		0.00000
85000		0.00000		0.00000		0.00000		720.30000	0.00000		0.00000		66.80000	38.60000	0.00000		0.00000
90000		6.00000		0.00000		0.00000		598.20000	0.00000		0.00000		195.30000	61.70000	0.00000		0.00000
95000		30.10000	0.00000		0.00000		539.80000	0.00000		0.00000		174.30000	203.80000	0.00000		1.40000
100000		29.30000	0.00000		0.00000		825.30000	9.70000		0.00000		0.00000		131.10000	0.00000		0.00000
105000		35.20000	0.00000		0.00000		799.30000	0.00000		0.30000		369.60000	452.90000	0.00000		0.00000
110000		363.30000	0.00000		0.00000		719.40000	0.00000		0.00000		0.00000		254.70000	8.40000		4.40000
115000		31.90000	0.00000		0.00000		243.70000	7.10000		0.00000		238.70000	398.80000	12.30000	0.00000
120000		35.30000	0.00000		0.00000		0.00000		31.90000	7.10000		486.80000	0.00000		29.80000	25.80000
125000		41.60000	0.00000		4.50000		723.80000	42.80000	30.10000	448.10000	476.50000	31.00000	22.20000
130000		42.40000	7.30000		2.40000		419.60000	175.50000	30.20000	789.10000	0.00000		25.30000	28.30000
135000		818.00000	0.00000		7.60000		0.00000		687.10000	30.60000	810.80000	11.20000	27.70000	56.50000
140000		810.50000	0.00000		0.00000		825.60000	163.00000	31.10000	138.40000	706.30000	29.20000	93.70000
145000		830.60000	0.00000		20.90000	812.90000	540.70000	30.80000	395.30000	268.10000	14.50000	119.00000
150000		752.90000	0.00000		27.60000	718.10000	799.90000	59.80000	0.00000		696.50000	14.40000	211.10000
155000		814.60000	30.50000	30.10000	819.20000	836.40000	66.80000	479.00000	286.00000	33.20000	200.00000
160000		714.10000	0.00000		51.90000	743.90000	733.70000	677.00000	764.40000	270.50000	84.70000	280.60000
165000		790.30000	54.20000	41.70000	814.70000	667.00000	251.10000	813.70000	447.80000	48.70000	362.40000
170000		766.90000	55.60000	93.20000	827.60000	615.50000	410.30000	798.80000	687.50000	59.70000	158.60000
175000		765.60000	68.10000	163.90000	0.00000		769.40000	499.20000	818.90000	605.20000	371.30000	405.30000
180000		790.40000	211.70000	145.40000	820.20000	729.50000	581.40000	737.30000	699.60000	563.50000	429.80000
185000		804.00000	334.00000	191.70000	732.90000	705.90000	691.50000	700.10000	709.50000	716.00000	664.60000
190000		794.60000	147.50000	293.00000	808.10000	711.50000	554.80000	718.30000	706.20000	312.20000	671.90000
195000		823.50000	215.70000	179.70000	735.40000	667.00000	681.20000	790.90000	719.20000	178.60000	614.40000
200000		826.90000	247.30000	222.40000	753.50000	719.20000	710.50000	809.70000	729.80000	694.60000	379.30000
205000		0.00000		302.90000	284.80000	738.00000	269.60000	685.90000	816.90000	697.50000	725.50000	758.40000
210000		811.60000	691.90000	320.50000	824.70000	390.50000	723.40000	779.20000	714.50000	728.40000	664.70000
215000		819.40000	498.60000	673.80000	695.00000	806.60000	697.00000	797.30000	716.60000	741.50000	758.40000
220000		819.50000	698.80000	716.50000	823.40000	770.90000	721.80000	688.40000	750.80000	718.40000	756.20000
225000		818.30000	728.50000	750.30000	793.60000	769.00000	718.50000	817.70000	819.90000	738.90000	768.70000
230000		828.90000	606.30000	678.80000	818.90000	645.60000	696.80000	805.20000	721.00000	725.00000	778.20000
235000		697.70000	141.50000	125.20000	731.00000	819.60000	734.50000	813.30000	738.20000	742.40000	780.60000
240000		822.90000	0.00000		91.50000	437.70000	768.00000	740.90000	617.20000	795.70000	743.70000	774.70000
245000		773.90000	602.20000	391.70000	802.30000	663.40000	725.20000	775.10000	801.30000	753.80000	778.80000
250000		701.80000	697.30000	757.30000	824.00000	797.10000	711.70000	825.20000	775.50000	724.80000	705.90000
255000		815.90000	733.40000	718.70000	814.90000	713.00000	704.60000	809.90000	825.00000	735.80000	774.00000
260000		634.70000	685.60000	646.60000	802.40000	775.80000	726.30000	821.50000	820.70000	575.70000	768.70000
265000		814.20000	0.00000		763.30000	821.30000	768.20000	748.10000	715.40000	804.30000	755.30000	778.40000
270000		811.80000	745.30000	718.70000	808.30000	699.40000	742.90000	821.70000	828.00000	745.30000	781.70000
275000		824.90000	743.30000	767.30000	815.60000	749.40000	739.90000	803.10000	823.00000	729.80000	787.80000
280000		787.70000	745.30000	776.90000	795.70000	657.40000	743.40000	826.60000	680.00000	698.10000	778.40000
285000		797.70000	751.20000	749.80000	832.90000	765.10000	730.40000	822.50000	830.40000	739.50000	782.50000
290000		807.00000	742.10000	715.20000	829.70000	787.20000	132.50000	823.80000	812.50000	752.10000	788.70000
295000		810.40000	752.10000	762.80000	831.60000	785.00000	672.90000	826.10000	802.60000	729.30000	744.60000
300000		733.30000	743.30000	650.50000	818.50000	785.90000	747.60000	802.80000	778.40000	725.20000	785.00000
305000		830.00000	491.80000	687.10000	830.20000	757.00000	753.70000	694.50000	834.80000	738.50000	746.50000
310000		810.90000	737.40000	770.80000	804.80000	780.00000	746.10000	829.40000	783.80000	713.40000	792.20000
315000		815.90000	614.90000	752.10000	833.00000	783.80000	753.10000	784.00000	770.90000	733.40000	793.70000
320000		823.70000	742.00000	749.20000	833.20000	776.20000	749.20000	692.70000	826.80000	756.80000	785.20000
325000		817.60000	755.00000	698.60000	832.70000	769.80000	742.70000	763.50000	834.70000	756.50000	786.90000
330000		825.50000	749.30000	729.60000	814.10000	830.70000	753.60000	831.60000	791.00000	759.50000	788.90000
335000		804.00000	759.50000	789.40000	832.40000	776.50000	752.20000	808.70000	808.90000	757.60000	791.90000
340000		783.50000	685.60000	784.20000	828.80000	774.80000	753.90000	825.10000	827.20000	716.40000	795.80000
345000		832.50000	473.60000	787.30000	826.40000	805.00000	749.00000	824.80000	816.60000	755.10000	740.20000
350000		534.60000	757.00000	788.80000	833.80000	580.10000	750.10000	791.20000	791.80000	760.40000	795.70000
355000		832.90000	758.10000	780.00000	827.90000	772.50000	753.10000	824.30000	830.60000	757.20000	797.40000
360000		811.50000	759.80000	437.90000	812.80000	783.20000	741.40000	815.80000	832.50000	759.00000	639.10000
365000		830.90000	759.10000	761.60000	831.00000	788.50000	742.20000	798.10000	827.10000	735.40000	794.80000
370000		831.30000	757.20000	771.20000	834.40000	788.80000	750.80000	822.50000	763.90000	748.60000	761.40000
375000		813.50000	763.40000	778.20000	825.30000	831.40000	739.40000	810.40000	801.90000	761.80000	799.70000
380000		798.10000	637.70000	785.50000	829.10000	805.90000	753.50000	829.00000	819.80000	759.20000	724.00000
385000		765.70000	762.20000	748.20000	830.40000	826.30000	752.10000	823.20000	826.90000	759.80000	737.00000
390000		824.60000	767.40000	690.80000	831.90000	829.40000	754.20000	819.80000	796.30000	756.40000	794.90000
395000		760.10000	763.00000	793.50000	822.40000	754.40000	748.00000	831.90000	807.60000	752.30000	803.30000
400000		810.80000	631.40000	795.70000	820.90000	777.30000	751.30000	823.10000	812.20000	761.00000	799.90000
405000		816.60000	758.20000	752.90000	831.60000	759.30000	758.40000	816.40000	727.90000	647.10000	650.40000
410000		812.80000	757.30000	797.70000	832.50000	780.60000	753.90000	829.30000	821.60000	761.80000	753.30000
415000		822.30000	754.50000	781.70000	831.90000	775.10000	752.00000	826.00000	805.70000	756.00000	781.40000
420000		811.30000	758.50000	798.40000	831.60000	782.80000	760.50000	818.50000	829.30000	547.40000	799.00000
425000		832.30000	762.00000	795.70000	830.00000	837.30000	757.40000	791.40000	783.30000	498.50000	788.40000
430000		776.80000	761.80000	799.30000	827.90000	835.60000	759.20000	785.50000	748.00000	763.20000	798.80000
435000		828.40000	762.90000	802.70000	752.90000	833.80000	749.50000	757.50000	803.30000	665.50000	786.70000
440000		829.20000	761.10000	801.90000	835.70000	820.70000	759.90000	751.50000	826.80000	433.20000	804.40000
445000		811.10000	761.10000	797.50000	776.60000	835.30000	753.40000	765.50000	719.30000	762.40000	791.90000
450000		809.80000	747.90000	795.50000	826.20000	784.90000	761.50000	818.60000	826.20000	751.00000	792.00000
455000		825.70000	759.30000	796.30000	827.80000	789.30000	760.80000	831.90000	779.60000	757.60000	795.10000
460000		830.00000	766.00000	798.20000	834.60000	833.00000	731.60000	815.80000	0.00000		763.80000	787.50000
465000		819.10000	714.30000	776.10000	806.80000	821.70000	755.70000	828.90000	812.40000	764.90000	796.20000
470000		743.10000	755.50000	802.30000	829.70000	834.80000	754.80000	805.70000	824.30000	758.00000	803.10000
475000		828.90000	761.10000	808.30000	835.30000	804.80000	753.70000	823.20000	793.70000	760.90000	799.40000
480000		831.00000	744.10000	805.10000	830.30000	814.20000	758.60000	826.80000	770.30000	761.30000	800.30000
485000		829.80000	758.70000	801.80000	824.30000	830.20000	763.60000	827.60000	0.00000		762.40000	808.60000
490000		829.50000	722.00000	800.00000	834.90000	829.70000	761.90000	785.10000	828.50000	763.00000	777.70000
495000		824.80000	748.20000	808.30000	745.50000	816.00000	763.10000	824.60000	824.70000	762.30000	805.90000
500000		821.00000	761.90000	804.50000	826.60000	833.60000	762.80000	822.10000	828.10000	757.50000	754.10000
--------------------
Env: Dmc-visual-cheetah-run
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		1.13146		5.00311		11.32961	1.50600		1.93739		2.23820		8.05333		1.32742		18.61650	1.16775
5000		1.51903		4.91226		11.08469	1.74487		2.06038		2.94731		8.72142		1.34960		19.11937	1.19876
10000		1.07975		5.07584		7.09168		1.73591		1.98638		2.78458		7.65539		1.12742		18.53180	1.12091
15000		52.11030	1.06106		4.04025		4.06800		0.61896		3.71021		3.27883		0.27527		1.04687		4.04130
20000		40.46296	28.03437	19.52819	70.44431	21.87432	29.05790	11.35331	24.11558	127.85354	10.06888
25000		34.64156	169.94315	73.03670	84.69656	80.43028	59.52729	64.58249	74.25202	10.35005	12.20761
30000		59.45530	228.01146	47.21787	61.03217	58.85934	172.43385	90.98933	96.81502	133.26087	193.03650
35000		154.29399	286.27859	72.20111	93.05178	109.11012	117.68812	71.30878	91.13853	102.55002	190.80214
40000		218.28256	274.91067	128.86820	117.18605	128.28495	236.03475	119.66928	233.00852	315.23041	206.35899
45000		250.44373	311.61130	147.51616	172.93395	150.40762	177.89949	215.09894	202.66042	370.47182	179.95735
50000		301.25039	316.28347	205.00051	196.73116	220.10341	306.54521	271.79485	248.44309	245.66679	223.27128
55000		326.44509	320.49061	260.71110	186.31496	284.55505	262.23783	298.57956	295.67165	413.41301	148.55646
60000		318.83220	391.15855	361.62528	98.78403	276.47402	208.54010	346.24911	304.48947	426.51590	259.08374
65000		341.50306	401.28018	405.25957	381.09938	358.10658	413.73369	329.42893	435.37814	361.65865	248.39686
70000		358.32004	359.29944	446.04941	137.46943	442.10440	405.25329	424.41179	406.81556	472.86728	381.07400
75000		308.21532	367.59355	429.78800	201.25089	377.93831	348.40799	319.74002	457.30521	370.45494	376.72575
80000		316.77220	401.61906	464.69078	418.18549	486.58422	490.65829	435.85244	349.56215	490.50598	367.81475
85000		235.14267	494.05947	456.88560	478.89545	411.79791	437.24976	414.56145	506.52369	456.04226	423.10581
90000		397.88891	448.49481	536.68440	291.63691	473.48554	453.96115	543.09116	518.52782	448.33693	450.93493
95000		353.97809	472.58580	474.34960	519.05176	339.46666	491.60668	485.81543	486.59690	478.13928	385.91719
100000		438.32434	520.88441	428.79631	472.28274	289.26572	543.69349	529.36442	470.23361	531.05127	504.68519
105000		420.19007	413.31382	457.18246	553.83845	355.00234	584.21925	507.98405	499.69131	304.25545	313.16827
110000		471.20699	505.00756	515.29056	499.28912	585.73330	442.04085	545.90517	599.77111	332.36034	463.19343
115000		428.65704	392.81525	580.08901	562.04442	586.60269	454.44535	537.84854	590.94693	541.15187	506.21713
120000		428.71452	504.57472	570.48192	497.41092	569.69534	495.70495	541.75421	595.89701	560.13717	509.91640
125000		474.78018	397.36778	561.86945	390.83261	597.65725	571.50665	599.22454	631.53282	517.15872	494.71731
130000		458.53239	530.38298	585.70186	585.57849	606.56352	589.47195	564.47015	630.83143	570.86463	530.85379
135000		366.93333	455.18268	564.98822	591.70440	625.80669	669.19236	553.37414	629.35831	599.52651	551.92314
140000		460.64650	400.44106	543.74235	529.22245	618.10918	605.40792	567.65378	657.60628	568.52216	566.22457
145000		467.67599	290.87323	620.71348	531.98036	625.65428	592.91213	550.33045	650.22036	559.46618	580.59185
150000		480.09487	507.56210	608.89184	582.23364	595.98504	629.69117	593.99346	542.84191	520.47511	579.89563
155000		449.33085	571.12996	603.04464	537.16759	632.90397	604.37833	600.65716	543.70616	602.04831	556.56389
160000		503.93302	394.64779	601.46254	365.93168	616.16036	625.57198	549.12992	664.79060	550.81637	586.79477
165000		555.87857	379.43369	618.31222	502.14903	640.57445	599.78116	619.36820	669.63553	586.45132	573.00736
170000		572.48907	578.43363	627.92606	591.13336	639.69411	680.80985	581.96046	663.27908	489.72401	585.50864
175000		587.90865	574.54243	631.54460	533.21491	651.40482	674.78648	625.77691	663.92730	660.00634	603.82871
180000		567.66217	557.12349	650.83926	567.99999	648.38930	556.27038	635.53150	680.94774	689.98556	624.11655
185000		522.62251	571.40103	600.01751	612.25911	680.42856	673.02958	600.97175	676.29998	655.43252	606.63018
190000		518.31376	504.92618	634.18593	646.01758	676.64616	671.84079	620.65216	696.21155	669.44900	605.72699
195000		584.10857	510.63764	631.11312	633.62334	655.98279	659.12779	618.89501	715.47199	552.75177	607.42863
200000		628.31249	593.52825	605.04676	608.88523	645.09218	680.24104	631.28802	604.78169	661.94993	608.55913
205000		606.74371	565.97043	636.78557	649.52529	637.17173	665.71026	630.90084	687.20899	666.37571	615.30277
210000		635.78802	549.51990	660.89463	631.57654	659.35815	618.00370	623.34888	703.89254	631.99231	606.01940
215000		515.45897	617.63444	658.41575	636.42099	698.42390	682.22415	637.43460	710.46053	716.17605	492.28644
220000		616.76448	577.28171	647.90021	648.11167	677.79470	679.03585	595.14494	743.78235	689.03391	633.78950
225000		631.79816	625.59710	646.28977	626.13516	682.80722	654.97713	636.36312	574.91102	642.13607	629.03250
230000		588.34301	584.18390	631.91890	640.97249	683.00801	619.66197	629.93364	601.81909	654.95442	600.21799
235000		573.59496	539.19185	641.89668	677.71851	727.05369	678.27227	625.52791	781.08706	754.38625	625.30190
240000		630.31665	550.48265	642.87062	680.06629	691.09001	649.34643	638.23070	661.64078	708.50071	645.92132
245000		644.91388	525.26483	669.42203	664.59108	726.46651	686.25780	652.75220	748.77778	721.62661	628.36684
250000		643.25364	615.14913	644.69739	656.77152	695.20564	670.94842	668.80519	730.06551	723.58271	656.79233
255000		650.12177	657.20377	673.79778	655.66450	711.27239	663.80840	661.72582	734.17580	744.50242	657.37301
260000		678.09958	609.36302	687.22661	667.36432	724.10013	666.04956	656.08575	741.53191	661.70440	653.18840
265000		669.11361	666.89185	685.79235	647.59190	729.47268	680.27159	696.36751	701.65766	668.21845	667.39140
270000		676.31685	662.08336	687.69877	667.52814	718.69762	671.66741	664.67933	749.82597	735.77134	666.97549
275000		662.83901	673.22435	690.90083	681.23431	724.84968	694.95055	679.90704	731.15453	750.40452	662.93218
280000		692.18674	677.05222	675.41076	698.36656	761.11905	623.84922	647.91012	767.24048	742.10116	681.66279
285000		652.74187	689.10677	704.25979	685.37504	722.77596	687.83896	696.48241	757.95444	732.22459	671.51904
290000		659.66249	679.57611	704.67090	678.50535	758.88965	715.25579	723.38805	737.50057	790.94316	690.25701
295000		675.20340	700.19557	687.26731	707.93001	758.50745	668.50209	680.89996	605.53829	743.56421	676.35709
300000		692.66090	694.72166	711.48482	681.37096	754.66846	687.71501	667.81085	807.53660	739.18735	695.35757
305000		674.55185	711.57252	696.39212	710.91028	712.73411	716.11019	738.72265	718.42403	718.38407	684.51369
310000		701.97600	677.43049	709.87009	676.38014	730.02010	701.81109	730.30917	781.20055	760.68999	682.16391
315000		699.97490	709.39367	670.55623	714.31570	747.38613	733.25205	712.86845	782.57551	747.60309	706.45839
320000		709.58305	693.28518	684.05708	719.02052	752.62342	721.12785	731.67918	775.42219	761.33188	696.50529
325000		716.22506	695.52253	692.16628	712.35335	758.21213	733.37757	705.83626	781.69377	705.14589	725.24878
330000		703.99435	722.59127	680.23128	711.93937	748.81234	674.96364	739.28136	773.69147	764.18617	732.02925
335000		703.27806	707.17775	724.61995	700.53445	747.53759	706.26923	736.20745	783.72888	774.45151	718.57451
340000		681.15928	707.48721	719.89419	716.76539	754.51357	716.97878	753.74568	770.00692	753.67741	725.94826
345000		715.39813	730.84936	679.09634	720.22540	756.61761	709.82681	733.52571	784.84345	783.74326	721.66152
350000		726.98528	679.16347	698.19033	718.20662	727.36211	713.03954	707.57869	808.23711	753.91890	705.45014
355000		732.93110	723.20315	728.81425	730.05380	772.06076	694.08674	736.50750	817.84283	768.62363	730.64122
360000		696.12291	744.38835	722.42990	724.21436	762.72022	691.89002	736.93692	802.29484	785.13829	732.79296
365000		733.85021	715.20597	716.23217	746.58795	775.87311	723.88367	740.11110	842.82507	783.89467	710.39373
370000		739.48210	691.36820	727.73462	746.14296	748.36469	720.09780	767.94965	858.18925	766.94299	734.26807
375000		728.73388	732.52658	733.93106	742.73467	776.48451	704.33650	763.45944	864.24694	767.74587	718.46113
380000		733.73767	728.83831	748.92895	726.97100	761.15412	730.69679	752.81848	851.77936	742.33521	700.28684
385000		730.12693	736.92942	726.66562	710.52479	777.06145	714.30522	744.14161	841.50129	791.08012	693.31335
390000		750.75228	700.42434	718.08487	758.67674	770.60196	703.68220	744.62666	865.68665	748.33394	691.00252
395000		739.92081	623.18942	731.10496	739.08974	773.59345	715.81085	768.23414	818.00705	781.23060	720.78336
400000		741.80419	648.35979	745.72239	751.51769	761.18302	730.23411	745.99580	859.89177	802.64556	725.63314
405000		755.60851	734.43479	701.58404	739.65979	780.88694	728.93765	760.15379	744.31121	781.77623	736.20174
410000		718.02846	705.38274	739.25192	747.23467	758.38380	706.53568	745.25729	870.75969	787.35876	717.07326
415000		753.66298	662.62982	717.04291	737.77064	774.91812	724.27721	763.87672	874.39642	797.28962	729.10209
420000		745.08971	718.24140	715.70014	741.25888	776.18489	726.96292	754.76163	845.41275	794.48046	723.19245
425000		771.99538	727.07815	739.28557	758.07462	770.71892	696.86558	756.58089	837.64081	769.00742	726.18473
430000		755.95911	715.00487	722.47353	763.27916	755.36931	736.75377	745.66381	893.52919	778.43366	718.98076
435000		758.07111	719.23541	733.94769	756.22714	774.50308	738.23798	752.39383	873.97981	767.54736	719.30619
440000		763.08555	640.52216	730.26109	744.19963	779.65173	728.46519	764.95972	872.25850	808.84979	743.01572
445000		766.46141	740.72699	731.75241	746.68909	767.71505	714.65234	743.43034	893.82882	796.10720	727.19304
450000		759.62681	696.38683	746.71327	758.79307	785.91549	737.09329	744.39031	890.36063	776.24525	713.65926
455000		758.94941	674.70352	747.62251	737.16178	759.88037	747.21402	760.79924	851.11769	802.66721	712.87597
460000		762.21184	736.34170	734.41649	733.93185	776.68995	717.35088	754.20528	865.23782	782.36137	732.51969
465000		750.85151	730.92582	738.43241	742.31690	780.38381	741.63794	767.85384	889.43479	790.30642	706.19503
470000		781.27407	739.52312	749.94068	758.14012	749.49997	749.46704	736.29093	855.15630	782.39158	744.83590
475000		765.63784	750.23037	721.00925	751.66792	785.09626	743.91836	767.10050	890.70662	808.96498	725.60598
480000		769.97591	751.77361	721.96262	773.20420	755.44780	729.00901	753.17200	902.97396	798.46336	711.64346
485000		763.02918	741.60731	739.47118	762.42356	782.82238	682.76363	776.95407	890.20564	800.96265	743.75754
490000		776.97683	678.68151	729.43258	745.47636	781.60471	742.66517	762.32416	891.58089	794.30833	732.68394
495000		772.49295	732.81136	743.32177	765.58113	772.24043	720.23024	768.86972	884.00770	798.53524	736.92790
500000		753.52943	730.36759	735.06146	756.01051	778.67877	753.96650	780.25005	885.05952	825.71541	757.68195
--------------------
Env: Dmc-visual-dog-run
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		4.33443		4.65480		4.74386		4.77143		6.54338		6.20342		9.73760		4.73427		5.65112		7.59489
5000		3.93471		7.96015		3.91691		6.48200		8.14552		9.45762		11.44828	3.55592		6.43819		7.93914
10000		4.48046		6.15010		4.96400		4.31775		7.42436		8.14246		10.91642	5.16073		6.27839		5.20980
15000		4.65251		9.73411		4.88177		4.30126		8.08592		6.11657		5.73403		6.05479		9.19111		6.98753
20000		7.07398		11.59560	10.97096	7.10364		8.04487		6.58484		8.16854		7.12627		11.63078	10.82468
25000		7.84818		12.37402	12.19175	9.66057		10.86885	7.62903		10.59079	11.24256	5.69850		10.67733
30000		10.72695	9.64288		11.59737	11.83257	12.08278	10.83071	11.78956	16.23321	9.50992		12.74492
35000		10.11830	15.16304	20.99326	10.29642	11.67229	11.32436	10.84114	16.55285	15.75488	14.91062
40000		13.14422	17.31516	14.21073	8.85092		11.70575	13.84629	12.86016	12.49712	12.34031	14.34942
45000		10.43232	17.27418	11.91600	14.31049	15.53115	13.28276	13.70166	17.54182	13.10846	16.55084
50000		17.18530	15.98429	15.41464	13.67279	19.86114	18.36822	15.19865	21.04851	15.61506	16.90394
55000		13.15304	16.45669	20.76670	15.19756	18.35743	15.16991	15.65699	19.46647	14.25433	17.66673
60000		13.78583	19.35255	14.53124	14.31765	19.26158	13.41642	20.44382	16.26193	10.36218	21.03203
65000		15.82066	18.43667	22.87450	12.89756	18.57512	14.89890	16.43027	18.08333	15.54102	19.43302
70000		14.36350	20.61558	22.47776	12.43267	20.45293	15.98358	17.52380	19.09809	18.58216	20.40247
75000		15.24166	18.77353	20.16099	15.19211	17.45250	18.33302	19.29478	21.20460	15.65531	21.81426
80000		17.31032	24.15269	14.94989	18.55287	18.57600	18.30051	19.54086	18.11592	19.34124	24.49505
85000		15.70655	17.66233	22.88309	16.33474	20.58054	14.48155	21.72683	21.40847	20.16795	22.23075
90000		17.33929	22.21989	19.69747	18.90601	20.92197	18.46229	18.17379	19.78513	19.04081	21.12999
95000		19.89854	18.22542	21.83730	16.50813	17.12371	17.92809	19.20506	18.24504	21.42780	22.97860
100000		16.55058	22.20228	24.16825	15.54085	19.57673	18.17794	24.24749	19.64141	21.73926	13.96609
105000		18.64234	19.51410	23.12512	17.13800	19.65469	20.08126	20.17503	20.20253	20.22571	21.08758
